transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
3340,191.11,6,Grocery,0,0,32,1,41,0
3341,395.89,2,Clothing,0,0,35,0,36,0
3342,155.64,18,Grocery,0,0,74,3,58,0
3343,180.13,18,Food,1,0,62,2,44,0
3344,30.63,23,Clothing,0,0,48,0,36,0
3345,115.61,8,Grocery,0,0,62,4,64,0
3346,226.83,9,Clothing,0,1,86,1,58,0
3347,56.88,13,Grocery,0,0,80,2,30,0
3348,40.67,17,Clothing,0,0,89,0,48,0
3349,67.79,14,Electronics,1,0,41,1,19,0
3350,49.75,0,Travel,0,0,41,2,44,0
3351,43.55,5,Clothing,0,0,51,3,25,0
3352,99.56,14,Food,0,0,49,2,29,0
3353,429.16,5,Travel,0,0,73,2,46,0
3354,127.33,17,Travel,0,0,82,1,46,0
3355,37.47,0,Grocery,0,0,25,0,39,0
3356,14.42,23,Clothing,0,0,37,3,47,0
3357,214.42,2,Travel,0,0,77,4,26,0
3358,86.86,16,Food,0,1,45,4,22,0
3359,310.5,15,Food,0,1,25,0,53,0
3360,193.93,7,Food,0,0,55,3,30,0
3361,286.35,16,Grocery,0,0,85,1,64,0
3362,57.13,7,Electronics,0,0,27,2,19,0
3363,212.19,16,Clothing,0,0,99,2,50,0
3364,55.19,8,Travel,0,0,53,1,21,0
3365,503.64,11,Clothing,0,0,72,1,27,0
3366,182.09,18,Travel,0,1,86,2,50,0
3367,70.62,3,Grocery,0,0,49,1,19,0
3368,56.53,20,Clothing,0,0,58,3,29,0
3369,38.14,21,Grocery,0,0,42,3,33,0
3370,213.53,10,Grocery,0,0,89,1,52,0
3371,44.43,3,Clothing,0,0,52,3,26,0
3372,162.83,13,Clothing,0,0,28,2,20,0
3373,55.33,13,Travel,0,0,45,4,45,0
3374,195.23,5,Food,0,0,94,1,69,0
3375,303.67,16,Grocery,0,0,45,2,33,0
3376,270.93,1,Electronics,0,0,44,3,57,0
3377,257.52,7,Travel,0,0,65,1,36,0
3378,37.42,3,Travel,0,0,77,6,28,0
3379,16.66,9,Food,0,0,86,2,55,0
3380,216.09,6,Food,0,0,55,5,63,0
3381,82.69,3,Grocery,0,0,49,1,48,0
3382,101.92,15,Travel,0,0,93,3,18,0
3383,5.7,13,Travel,0,0,96,3,61,0
3384,54.1,15,Electronics,1,0,41,5,47,0
3385,6.17,8,Grocery,0,0,44,1,38,0
3386,380.43,3,Grocery,1,0,69,2,32,0
3387,50.2,23,Food,0,0,74,1,33,0
3388,146.69,5,Grocery,0,0,75,3,21,0
3389,7.16,0,Electronics,0,0,96,1,41,0
3390,197.85,6,Grocery,0,0,57,1,57,0
3391,70.22,0,Clothing,0,0,53,0,40,0
3392,410.76,18,Clothing,0,0,46,0,34,0
3393,394.26,7,Electronics,0,0,91,1,52,0
3394,70.83,2,Food,0,0,27,1,43,0
3395,416.2,0,Travel,1,0,30,2,52,1
3396,1001.1,0,Grocery,0,0,64,4,32,0
3397,314.16,6,Food,0,0,93,4,32,0
3398,335.43,20,Food,1,1,29,2,44,1
3399,51.55,12,Grocery,0,0,27,7,25,0
3400,154.74,0,Travel,0,0,28,2,32,0
3401,12.53,15,Grocery,0,0,87,3,25,0
3402,17.95,21,Travel,1,0,29,1,68,0
3403,1225.04,21,Electronics,0,0,85,1,21,0
3404,71.19,13,Travel,0,0,81,2,18,0
3405,248.23,3,Food,0,0,66,2,42,0
3406,295.8,22,Electronics,0,0,80,6,52,0
3407,351.38,22,Clothing,0,1,96,2,25,0
3408,1087.95,11,Electronics,0,0,52,1,66,0
3409,49.75,11,Travel,0,0,79,2,34,0
3410,7.41,16,Electronics,0,0,62,1,45,0
3411,95.34,20,Electronics,0,0,47,1,23,0
3412,25.08,14,Clothing,0,0,31,2,60,0
3413,4.08,9,Travel,0,0,62,1,23,0
3414,80.45,2,Food,0,0,81,3,18,0
3415,275.63,22,Electronics,0,0,61,1,20,0
3416,150.32,19,Grocery,0,0,30,1,69,0
3417,67.52,19,Food,1,0,34,2,26,0
3418,191.21,11,Electronics,0,0,51,0,32,0
3419,47.52,0,Food,0,0,81,1,57,0
3420,2.61,0,Grocery,0,0,40,1,37,0
3421,260.18,9,Food,1,0,83,3,33,0
3422,175.95,17,Food,0,0,52,4,27,0
3423,258.62,14,Grocery,0,0,27,2,31,0
3424,7.15,1,Grocery,0,0,81,2,33,0
3425,326.65,16,Grocery,0,0,89,3,32,0
3426,173.94,7,Clothing,0,1,91,2,58,0
3427,149.17,21,Grocery,0,0,54,2,43,0
3428,176.36,21,Food,0,0,43,2,27,0
3429,359.69,8,Grocery,0,0,32,0,57,0
3430,159.15,20,Electronics,0,0,86,2,29,0
3431,156.56,19,Grocery,0,0,43,1,54,0
3432,841.59,10,Grocery,0,0,60,2,31,0
3433,254.45,5,Travel,0,0,93,2,42,0
3434,105.11,23,Food,1,1,84,3,47,0
3435,221.21,13,Food,0,0,58,0,47,0
3436,88.75,0,Electronics,0,0,79,5,52,0
3437,46.78,6,Clothing,0,0,51,4,32,0
3438,163.52,23,Travel,0,0,63,0,48,0
3439,474.05,8,Electronics,0,0,66,1,55,0
3440,476.47,10,Electronics,1,0,66,4,68,0
3441,75.31,23,Food,0,0,72,0,35,0
3442,135.02,22,Travel,0,0,55,0,24,0
3443,42.8,15,Food,0,0,46,1,20,0
3444,977.98,18,Clothing,0,0,65,2,22,0
3445,714.52,1,Food,0,0,48,5,42,0
3446,188.72,14,Grocery,0,0,64,2,33,0
3447,293.72,2,Food,1,0,56,1,32,0
3448,226.01,3,Grocery,0,0,75,3,37,0
3449,161.88,19,Electronics,0,0,57,1,58,0
3450,9.87,21,Clothing,0,0,52,5,39,0
3451,109.18,6,Grocery,0,0,87,2,52,0
3452,202.19,11,Clothing,0,0,46,1,44,0
3453,203.72,3,Food,0,0,42,1,29,0
3454,84.06,9,Food,0,1,26,4,50,0
3455,511.56,5,Electronics,0,0,50,2,41,0
3456,32.97,21,Food,0,0,63,1,43,0
3457,124.9,13,Grocery,0,0,41,3,69,0
3458,211.33,2,Electronics,0,0,40,0,55,0
3459,215.0,16,Clothing,1,0,51,0,51,0
3460,188.27,10,Electronics,0,0,73,3,30,0
3461,57.96,9,Clothing,0,0,27,5,45,0
3462,30.57,20,Travel,1,0,66,3,37,0
3463,181.88,9,Grocery,0,1,87,2,25,0
3464,164.62,9,Grocery,0,0,53,2,67,0
3465,35.58,2,Clothing,0,0,26,2,33,0
3466,219.83,23,Food,0,0,38,3,51,0
3467,109.31,14,Food,0,0,36,1,49,0
3468,198.34,16,Travel,0,0,48,2,65,0
3469,326.93,17,Clothing,0,0,52,1,47,0
3470,33.48,18,Travel,0,0,42,2,52,0
3471,3.48,18,Clothing,0,0,30,1,33,0
3472,271.81,11,Travel,1,0,54,0,65,0
3473,169.35,23,Clothing,0,0,58,4,26,0
3474,216.5,4,Grocery,0,0,82,1,48,0
3475,327.8,23,Travel,0,0,52,1,36,0
3476,292.25,15,Travel,0,0,96,0,60,0
3477,583.59,14,Clothing,0,0,99,1,51,0
3478,138.19,14,Electronics,0,0,77,0,33,0
3479,120.67,5,Electronics,0,0,40,1,41,0
3480,92.52,11,Grocery,0,0,50,6,33,0
3481,30.04,1,Food,0,1,89,0,32,0
3482,153.01,19,Food,1,0,81,0,48,0
3483,58.39,8,Grocery,0,0,55,1,69,0
3484,457.6,3,Food,1,0,51,1,24,0
3485,157.52,4,Clothing,0,0,73,2,61,0
3486,161.74,20,Electronics,0,1,33,1,32,0
3487,78.91,7,Grocery,0,0,50,4,19,0
3488,9.61,21,Clothing,0,0,30,0,56,0
3489,5.81,9,Grocery,0,0,31,2,69,0
3490,99.09,6,Electronics,0,0,37,5,39,0
3491,15.9,21,Food,0,0,73,0,41,0
3492,168.04,13,Clothing,0,0,34,2,42,0
3493,383.11,4,Electronics,0,0,67,4,29,0
3494,386.07,15,Grocery,0,0,73,4,69,0
3495,193.68,14,Travel,0,0,42,0,68,0
3496,42.71,4,Clothing,0,0,35,0,31,0
3497,357.8,2,Grocery,0,0,34,2,51,0
3498,391.03,22,Grocery,0,0,52,1,63,0
3499,39.41,9,Electronics,0,0,77,0,37,0
3500,240.7,4,Grocery,0,1,78,0,31,0
3501,60.77,22,Clothing,0,0,49,1,35,0
3502,292.09,14,Clothing,0,0,30,1,52,0
3503,1060.52,17,Grocery,0,0,35,2,34,0
3504,5.49,7,Electronics,0,0,57,4,65,0
3505,409.79,20,Clothing,0,0,93,4,62,0
3506,175.42,1,Travel,0,1,70,2,40,0
3507,652.71,21,Food,0,0,79,1,39,0
3508,112.59,7,Electronics,0,1,94,3,66,0
3509,338.37,22,Electronics,0,0,75,3,48,0
3510,11.6,7,Food,1,0,49,2,46,0
3511,73.51,3,Food,0,0,47,2,42,0
3512,12.49,18,Clothing,0,1,74,1,49,0
3513,666.49,22,Grocery,0,0,70,1,48,0
3514,305.66,17,Grocery,0,0,68,3,23,0
3515,344.56,20,Travel,0,0,37,3,54,0
3516,500.41,22,Grocery,0,0,95,2,34,0
3517,16.01,0,Travel,0,0,72,1,64,0
3518,87.68,19,Travel,0,0,41,3,48,0
3519,13.26,14,Electronics,0,0,97,2,38,0
3520,42.61,17,Electronics,0,0,38,3,19,0
3521,46.9,21,Clothing,0,0,54,4,24,0
3522,113.98,11,Food,0,0,54,2,44,0
3523,56.29,0,Food,0,0,57,0,39,0
3524,19.16,6,Travel,1,0,78,0,21,0
3525,33.0,18,Food,0,0,81,0,44,0
3526,28.68,0,Travel,0,0,55,0,68,0
3527,650.66,23,Food,1,0,47,2,62,0
3528,256.35,6,Clothing,0,0,76,4,49,0
3529,618.23,1,Electronics,0,0,78,4,38,0
3530,104.28,6,Electronics,0,0,71,2,52,0
3531,58.72,18,Travel,0,0,73,1,26,0
3532,288.17,12,Food,1,0,80,2,45,0
3533,71.08,23,Grocery,0,0,32,4,27,0
3534,64.04,4,Clothing,0,0,46,2,67,0
3535,47.63,22,Food,0,0,86,3,40,0
3536,25.0,18,Grocery,0,0,78,2,41,0
3537,53.34,0,Clothing,0,0,59,3,65,0
3538,79.02,0,Clothing,0,0,39,2,21,0
3539,201.75,17,Electronics,0,0,29,4,34,0
3540,11.63,23,Travel,1,0,41,1,65,0
3541,42.55,0,Food,0,0,27,5,41,1
3542,298.01,4,Clothing,0,0,43,2,18,0
3543,28.6,8,Food,0,0,61,2,54,0
3544,75.52,11,Clothing,0,0,45,4,19,0
3545,359.99,8,Electronics,0,1,75,4,57,0
3546,30.3,17,Travel,0,0,78,5,65,0
3547,15.54,22,Grocery,0,0,35,0,23,0
3548,119.28,10,Grocery,0,1,89,1,31,0
3549,64.82,0,Electronics,0,0,54,2,53,0
3550,149.18,18,Clothing,0,0,67,4,38,0
3551,293.16,21,Electronics,0,0,60,0,42,0
3552,26.55,9,Travel,1,0,81,1,25,0
3553,156.45,1,Grocery,0,0,50,1,69,0
3554,126.76,6,Food,0,0,84,2,44,0
3555,28.0,19,Grocery,1,0,46,1,31,0
3556,176.07,1,Travel,0,0,48,2,21,0
3557,57.55,18,Clothing,0,0,36,2,63,0
3558,120.44,5,Electronics,0,0,99,2,25,0
3559,15.45,9,Grocery,0,0,84,2,44,0
3560,110.77,8,Grocery,0,0,45,0,36,0
3561,65.87,7,Food,0,0,60,0,47,0
3562,311.06,10,Electronics,0,0,31,4,45,0
3563,10.56,8,Food,0,0,85,2,44,0
3564,97.62,19,Food,0,0,77,0,54,0
3565,110.39,19,Clothing,0,0,52,2,61,0
3566,232.38,8,Grocery,0,0,48,2,20,0
3567,153.72,7,Electronics,0,0,77,3,66,0
3568,198.05,14,Clothing,0,0,37,0,45,0
3569,270.14,1,Clothing,0,0,96,1,36,0
3570,356.76,23,Clothing,0,0,25,1,55,0
3571,67.81,0,Travel,0,0,65,2,44,0
3572,139.0,8,Travel,0,0,83,0,40,0
3573,329.99,8,Clothing,0,0,37,3,36,0
3574,819.31,12,Travel,0,0,78,3,30,0
3575,396.52,7,Electronics,1,0,71,2,47,0
3576,83.59,20,Grocery,0,0,51,1,58,0
3577,39.08,4,Electronics,0,0,64,3,67,0
3578,120.99,2,Grocery,0,0,56,4,63,0
3579,243.61,20,Travel,0,0,82,4,25,0
3580,122.11,3,Electronics,0,0,67,3,46,0
3581,118.81,16,Food,0,0,76,2,60,0
3582,327.88,15,Clothing,0,0,58,1,67,0
3583,80.73,15,Grocery,0,0,30,1,67,0
3584,353.64,19,Grocery,0,0,72,3,64,0
3585,94.0,2,Food,1,0,42,0,23,0
3586,71.61,5,Food,1,0,63,1,34,0
3587,108.92,0,Clothing,0,0,31,7,46,1
3588,258.73,20,Travel,0,0,30,0,57,0
3589,24.24,15,Electronics,1,0,77,3,69,0
3590,39.36,14,Electronics,0,0,25,3,65,0
3591,544.51,6,Electronics,0,0,53,3,19,0
3592,34.73,1,Travel,0,0,93,4,50,0
3593,150.97,9,Clothing,0,0,73,5,62,0
3594,155.86,14,Electronics,0,0,83,2,56,0
3595,121.07,5,Grocery,0,0,37,1,68,0
3596,186.29,1,Grocery,0,0,69,1,52,0
3597,47.01,23,Grocery,1,0,70,4,48,0
3598,144.8,23,Food,0,0,47,2,29,0
3599,83.79,16,Food,0,0,56,3,48,0
3600,195.07,0,Travel,0,1,96,1,43,0
3601,27.4,0,Electronics,0,1,99,4,61,0
3602,152.28,3,Food,0,0,37,2,49,0
3603,36.88,19,Grocery,0,0,77,1,66,0
3604,58.79,15,Food,0,0,44,0,66,0
3605,44.43,7,Grocery,0,0,25,1,67,0
3606,36.35,0,Electronics,0,0,81,0,20,0
3607,314.47,18,Travel,0,0,90,1,37,0
3608,60.56,10,Clothing,0,0,35,1,64,0
3609,471.42,16,Clothing,0,0,70,1,19,0
3610,630.74,9,Grocery,0,0,54,4,56,0
3611,152.44,11,Food,0,0,93,2,62,0
3612,27.78,8,Food,0,0,31,3,30,0
3613,84.47,6,Grocery,1,0,48,1,46,0
3614,287.67,11,Electronics,0,0,72,1,68,0
3615,82.42,14,Grocery,0,0,67,2,23,0
3616,16.39,7,Electronics,0,1,60,3,59,0
3617,146.47,16,Travel,0,0,98,0,25,0
3618,335.72,4,Travel,0,0,25,1,43,0
3619,286.07,13,Grocery,0,0,31,1,27,0
3620,34.65,1,Travel,1,0,68,0,55,0
3621,201.07,15,Food,0,0,85,0,61,0
3622,44.84,16,Electronics,1,0,50,1,18,0
3623,44.31,2,Clothing,0,0,54,0,19,0
3624,372.97,22,Clothing,0,0,25,1,60,0
3625,51.7,0,Travel,0,0,87,0,52,0
3626,54.99,17,Electronics,0,0,39,5,18,0
3627,0.12,17,Food,1,0,87,1,21,0
3628,368.17,3,Clothing,0,0,79,4,20,0
3629,283.15,14,Food,0,0,81,1,41,0
3630,177.67,18,Food,0,1,44,2,34,0
3631,249.72,18,Clothing,0,0,46,6,44,0
3632,29.69,9,Clothing,0,0,74,1,42,0
3633,110.36,4,Travel,0,0,60,4,37,0
3634,77.88,18,Electronics,0,1,61,1,56,0
3635,17.72,10,Grocery,0,0,70,1,61,0
3636,119.84,6,Electronics,0,0,51,4,68,0
3637,456.3,4,Grocery,0,0,43,2,47,0
3638,7.36,19,Clothing,0,0,40,5,23,0
3639,62.02,11,Food,1,0,78,2,24,0
3640,41.87,18,Electronics,0,0,58,0,44,0
3641,48.96,14,Food,0,0,75,2,22,0
3642,430.33,11,Electronics,0,0,60,4,43,0
3643,113.62,3,Electronics,0,0,77,3,53,0
3644,113.03,11,Food,0,0,86,4,28,0
3645,257.31,17,Travel,0,0,55,3,59,0
3646,30.21,16,Clothing,0,0,28,2,40,0
3647,120.24,18,Travel,0,0,36,1,20,0
3648,101.18,15,Travel,0,0,77,4,67,0
3649,163.55,10,Electronics,0,0,85,3,32,0
3650,1390.24,1,Clothing,0,0,43,1,61,0
3651,264.11,15,Electronics,0,0,80,5,42,0
3652,91.31,0,Grocery,0,1,33,3,33,1
3653,316.38,16,Electronics,1,0,49,0,49,0
3654,33.69,17,Food,0,0,78,2,43,0
3655,5.57,12,Electronics,0,0,71,3,22,0
3656,41.17,4,Grocery,0,0,65,0,27,0
3657,74.91,23,Electronics,0,0,75,0,28,0
3658,128.62,5,Grocery,0,0,74,4,50,0
3659,171.87,0,Clothing,0,0,31,6,45,1
3660,434.65,9,Electronics,0,0,51,1,33,0
3661,128.35,4,Grocery,0,0,72,3,61,0
3662,125.23,0,Clothing,0,0,79,1,19,0
3663,9.28,22,Food,1,0,87,1,46,0
3664,6.4,10,Travel,0,0,30,2,61,0
3665,144.2,23,Grocery,0,0,59,1,19,0
3666,103.78,23,Food,0,0,56,3,39,0
3667,328.94,6,Clothing,0,0,30,3,28,0
3668,31.53,17,Food,0,0,87,2,52,0
3669,4.55,20,Electronics,0,0,42,1,49,0
3670,107.3,19,Travel,0,0,55,2,54,0
3671,48.8,20,Grocery,0,0,76,2,64,0
3672,9.16,9,Clothing,0,0,40,1,22,0
3673,232.11,14,Travel,0,0,80,1,44,0
3674,21.3,3,Clothing,0,0,91,2,68,0
3675,168.72,15,Food,0,0,86,1,29,0
3676,59.39,14,Clothing,0,0,76,1,25,0
3677,34.3,14,Clothing,0,0,29,1,20,0
3678,85.97,11,Food,0,0,77,1,49,0
3679,291.0,7,Food,0,0,41,3,39,0
3680,89.59,7,Travel,0,0,55,3,45,0
3681,250.09,17,Grocery,0,0,40,3,43,0
3682,24.14,5,Food,0,0,81,0,62,0
3683,266.72,4,Travel,0,0,45,0,38,0
3684,48.67,1,Clothing,0,0,65,5,28,0
3685,203.64,11,Clothing,1,0,63,1,44,0
3686,150.16,3,Electronics,0,0,61,2,60,0
3687,476.48,22,Food,0,0,65,0,24,0
3688,88.18,12,Travel,0,0,77,0,55,0
3689,12.32,16,Travel,0,0,98,2,60,0
3690,3.48,15,Grocery,1,1,56,2,26,0
3691,315.66,8,Travel,0,0,49,2,64,0
3692,133.9,0,Food,0,0,77,1,65,0
3693,268.69,14,Travel,0,0,88,5,51,0
3694,48.08,11,Electronics,1,0,57,0,60,0
3695,76.18,4,Clothing,0,0,62,1,43,0
3696,5.5,22,Clothing,0,0,32,2,23,0
3697,586.24,23,Travel,0,0,25,2,29,0
3698,198.4,17,Travel,0,1,98,1,54,0
3699,487.1,19,Travel,0,0,83,6,67,0
3700,55.54,1,Travel,0,0,59,0,61,0
3701,170.17,3,Electronics,0,0,40,5,57,0
3702,204.26,14,Food,0,0,38,2,18,0
3703,68.77,5,Electronics,1,0,29,1,52,0
3704,339.23,21,Electronics,0,1,45,4,21,0
3705,529.29,11,Electronics,0,0,82,0,57,0
3706,389.08,17,Clothing,0,0,81,4,67,0
3707,241.83,19,Electronics,1,0,35,5,25,1
3708,58.5,3,Travel,0,0,95,4,19,0
3709,59.54,0,Electronics,0,0,32,3,29,0
3710,595.19,14,Travel,0,0,38,7,68,0
3711,1.86,17,Food,0,0,73,2,25,0
3712,226.61,13,Clothing,0,0,57,2,58,0
3713,220.5,2,Food,0,0,48,5,48,0
3714,175.44,14,Food,0,0,95,1,38,0
3715,830.9,4,Clothing,0,0,62,3,48,0
3716,67.28,23,Travel,0,0,74,0,49,0
3717,74.79,21,Travel,0,0,88,2,37,0
3718,14.8,2,Travel,0,0,26,2,64,0
3719,105.27,21,Clothing,0,0,63,1,36,0
3720,54.45,6,Electronics,0,0,98,1,64,0
3721,75.72,5,Grocery,0,0,38,5,47,0
3722,323.86,21,Electronics,0,0,36,0,68,0
3723,493.35,0,Electronics,0,0,75,2,26,0
3724,36.98,18,Food,0,0,34,5,37,0
3725,83.88,6,Grocery,0,0,68,2,35,0
3726,475.18,3,Travel,0,0,64,0,65,0
3727,11.48,11,Electronics,0,0,84,2,30,0
3728,17.44,19,Clothing,0,1,94,0,47,0
3729,31.98,22,Electronics,1,0,55,2,64,0
3730,162.79,17,Travel,0,0,61,0,46,0
3731,29.35,8,Electronics,0,0,97,1,69,0
3732,619.99,18,Food,0,0,82,1,68,0
3733,106.54,21,Food,1,0,67,2,47,0
3734,125.31,3,Electronics,0,0,95,2,64,0
3735,50.98,0,Food,0,0,62,0,22,0
3736,114.6,8,Clothing,0,0,32,1,21,0
3737,195.2,14,Grocery,0,1,58,4,67,0
3738,250.38,21,Electronics,0,0,41,1,63,0
3739,252.34,7,Clothing,0,0,41,1,48,0
3740,155.25,14,Clothing,0,0,77,3,59,0
3741,422.49,14,Clothing,0,0,39,0,50,0
3742,306.09,17,Travel,0,0,88,3,66,0
3743,254.68,6,Electronics,0,0,81,4,18,0
3744,10.3,21,Electronics,0,0,44,3,36,0
3745,1.24,17,Electronics,0,0,85,1,32,0
3746,42.99,15,Grocery,0,0,49,3,19,0
3747,196.06,1,Clothing,0,0,51,2,21,0
3748,95.34,3,Electronics,0,0,71,3,20,0
3749,92.67,19,Food,0,0,52,4,40,0
3750,388.66,15,Travel,0,0,30,3,57,0
3751,406.65,2,Grocery,0,0,65,1,60,0
3752,431.79,23,Travel,1,0,83,2,23,0
3753,67.81,22,Clothing,0,0,85,0,47,0
3754,211.43,1,Food,0,0,73,2,40,0
3755,57.05,2,Clothing,0,0,29,0,58,0
3756,38.07,4,Electronics,0,0,35,3,66,0
3757,36.74,1,Travel,0,1,64,1,32,0
3758,75.37,18,Food,0,0,94,4,62,0
3759,101.17,23,Travel,0,0,63,2,64,0
3760,319.96,19,Grocery,1,0,94,3,67,0
3761,22.99,1,Food,0,0,44,2,34,0
3762,238.99,1,Grocery,0,0,28,1,26,0
3763,136.46,21,Food,0,0,37,1,19,0
3764,61.13,23,Electronics,0,1,73,6,67,0
3765,122.2,22,Travel,0,0,33,1,58,0
3766,64.19,19,Travel,0,0,83,1,46,0
3767,163.18,17,Clothing,0,0,27,0,68,0
3768,102.4,19,Food,0,0,35,4,59,0
3769,32.33,20,Food,0,0,29,6,63,0
3770,22.31,13,Grocery,0,0,59,2,48,0
3771,142.41,14,Food,0,0,48,0,49,0
3772,418.86,11,Travel,0,0,94,1,18,0
3773,75.88,10,Food,0,0,30,2,47,0
3774,237.69,10,Clothing,0,0,66,1,45,0
3775,193.48,6,Clothing,0,0,67,5,43,0
3776,482.71,11,Travel,0,1,38,1,35,0
3777,309.65,15,Travel,0,0,49,4,18,0
3778,150.5,4,Travel,0,0,42,3,58,0
3779,192.62,1,Food,0,0,48,2,69,0
3780,411.58,21,Food,0,0,87,2,65,0
3781,91.8,15,Electronics,0,0,25,2,36,0
3782,71.23,22,Grocery,0,0,39,2,52,0
3783,1.96,14,Food,0,0,78,0,50,0
3784,315.34,10,Electronics,0,0,58,2,25,0
3785,290.58,5,Electronics,0,0,76,5,69,0
3786,19.86,12,Clothing,1,0,26,3,66,0
3787,154.81,18,Food,0,0,60,2,44,0
3788,112.25,9,Electronics,0,0,47,4,54,0
3789,22.75,23,Clothing,0,0,48,2,59,0
3790,709.35,18,Grocery,0,0,56,0,25,0
3791,43.5,4,Clothing,0,0,75,1,61,0
3792,12.53,20,Grocery,0,0,70,1,65,0
3793,162.63,6,Travel,0,0,37,5,49,0
3794,241.69,10,Travel,0,0,38,0,36,0
3795,5.94,13,Clothing,0,0,41,1,47,0
3796,193.51,22,Travel,1,0,40,4,53,0
3797,136.78,20,Food,0,0,56,4,27,0
3798,19.62,15,Clothing,0,0,36,3,53,0
3799,34.09,17,Electronics,0,0,27,2,33,0
3800,151.07,20,Food,0,0,99,2,20,0
3801,63.27,22,Clothing,0,0,77,3,39,0
3802,501.43,22,Grocery,0,0,67,2,68,0
3803,307.41,3,Travel,0,0,29,0,39,0
3804,739.53,0,Travel,0,0,71,1,38,0
3805,54.12,21,Travel,0,0,51,1,47,0
3806,629.53,14,Clothing,0,0,76,7,44,0
3807,101.57,13,Food,0,0,80,4,19,0
3808,76.86,18,Grocery,0,0,92,4,25,0
3809,9.3,4,Travel,0,0,39,3,60,0
3810,9.76,3,Food,0,0,43,0,40,0
3811,211.98,12,Electronics,0,0,50,0,56,0
3812,110.22,17,Electronics,0,0,69,0,55,0
3813,46.23,11,Grocery,1,0,34,3,58,0
3814,171.33,22,Travel,0,0,50,1,53,0
3815,52.47,20,Electronics,0,0,32,3,31,0
3816,155.14,14,Food,0,0,56,0,48,0
3817,80.11,22,Food,0,1,45,3,64,0
3818,312.25,8,Electronics,0,0,69,1,68,0
3819,309.36,3,Travel,0,0,79,2,36,0
3820,116.79,4,Grocery,1,0,36,1,47,0
3821,77.77,8,Travel,0,0,72,3,33,0
3822,81.05,12,Clothing,1,0,83,3,29,0
3823,294.92,9,Electronics,0,0,98,1,41,0
3824,71.6,15,Clothing,0,0,94,4,59,0
3825,42.22,12,Electronics,0,0,61,2,55,0
3826,15.93,3,Grocery,0,0,55,3,49,0
3827,113.16,20,Travel,0,0,27,1,67,0
3828,118.45,12,Travel,0,0,93,1,36,0
3829,330.89,20,Electronics,0,0,83,0,57,0
3830,45.01,7,Food,1,0,57,3,64,0
3831,86.33,12,Clothing,0,0,60,2,22,0
3832,297.43,14,Travel,0,0,98,1,62,0
3833,312.32,19,Travel,0,0,27,4,63,0
3834,87.39,19,Electronics,1,0,99,1,64,0
3835,110.62,12,Food,1,0,27,2,19,0
3836,65.05,22,Clothing,0,0,83,2,68,0
3837,485.36,4,Food,0,0,78,1,49,0
3838,22.73,21,Food,0,0,52,4,44,0
3839,488.58,21,Electronics,0,0,33,4,19,0
3840,207.29,5,Food,0,0,50,1,54,0
3841,136.51,4,Clothing,0,0,53,1,54,0
3842,5.98,12,Grocery,1,0,34,2,39,0
3843,116.19,4,Grocery,1,0,51,1,51,0
3844,94.29,12,Clothing,0,0,87,3,44,0
3845,31.64,23,Electronics,0,0,86,2,34,0
3846,192.29,19,Travel,0,0,42,2,56,0
3847,638.22,22,Electronics,0,0,77,2,40,0
3848,148.67,7,Clothing,1,0,41,3,27,0
3849,225.79,8,Food,0,0,73,5,39,0
3850,12.76,20,Grocery,0,0,50,2,32,0
3851,97.33,18,Food,0,0,29,2,67,0
3852,22.27,19,Electronics,0,1,97,3,57,0
3853,170.78,14,Clothing,0,0,68,2,53,0
3854,501.92,21,Grocery,0,0,48,1,60,0
3855,195.13,9,Clothing,0,0,81,3,56,0
3856,14.38,10,Grocery,0,0,31,0,33,0
3857,78.84,4,Grocery,0,1,44,4,45,0
3858,144.0,8,Grocery,0,0,80,2,52,0
3859,92.91,10,Electronics,0,0,96,2,49,0
3860,322.85,18,Clothing,0,0,43,2,69,0
3861,303.41,1,Travel,0,1,88,1,64,0
3862,170.34,5,Travel,0,0,67,2,41,0
3863,84.16,22,Travel,0,0,68,0,38,0
3864,53.07,20,Clothing,0,1,49,3,58,0
3865,20.14,0,Food,0,0,41,2,36,0
3866,78.9,2,Clothing,0,0,63,2,49,0
3867,95.94,2,Grocery,0,0,49,1,63,0
3868,202.76,13,Food,0,0,63,3,51,0
3869,193.21,19,Grocery,0,0,63,2,69,0
3870,13.08,21,Grocery,0,0,83,3,35,0
3871,90.53,4,Clothing,0,0,90,3,28,0
3872,36.11,16,Travel,0,0,40,4,28,0
3873,30.7,14,Food,0,0,77,2,35,0
3874,316.12,5,Electronics,0,0,53,4,18,0
3875,7.71,13,Travel,0,0,90,2,57,0
3876,97.8,13,Electronics,0,0,34,3,18,0
3877,33.15,16,Clothing,0,0,26,1,41,0
3878,380.65,7,Food,0,0,37,1,58,0
3879,146.57,7,Clothing,0,0,78,2,39,0
3880,47.37,18,Electronics,1,0,26,2,24,0
3881,125.64,8,Grocery,0,0,66,0,34,0
3882,236.67,10,Clothing,0,1,38,0,66,0
3883,571.12,12,Food,0,0,75,1,29,0
3884,44.83,12,Clothing,1,0,73,3,18,0
3885,391.17,23,Travel,0,0,62,0,20,0
3886,490.09,18,Clothing,0,0,58,1,64,0
3887,446.75,20,Electronics,0,1,53,2,47,0
